TABLE NO.  1
 NUM             IPRED           NPDE            CWRES           DV              PRED            RES             WRES
    5.410000E+02    1.031289E+03    1.110772E+00    9.353132E-01    1.212700E+03    9.791466E+02    2.335534E+02    9.649337E-01
    5.420000E+02    1.011417E+03   -9.203949E-02   -1.817968E-01    9.666700E+02    9.662398E+02    4.302306E-01   -1.653936E-01
    5.430000E+02    9.671098E+02   -1.158484E+00   -1.104708E+00    7.499500E+02    9.332852E+02   -1.833352E+02   -1.080968E+00
    5.440000E+02    9.617401E+02    1.989313E+00    1.727687E+00    1.290500E+03    9.290433E+02    3.614567E+02    1.726082E+00
    5.450000E+02    7.962474E+02    1.713249E+00    2.145779E+00    1.138800E+03    7.873459E+02    3.514541E+02    2.070822E+00
    5.460000E+02    7.417711E+02   -2.506891E-02   -1.298218E-01    7.237600E+02    7.381631E+02   -1.440307E+01   -1.212087E-01
    5.470000E+02    6.825553E+02   -8.778963E-01   -8.204262E-01    5.715500E+02    6.835342E+02   -1.119842E+02   -7.753398E-01
    5.480000E+02    5.575277E+02   -2.326348E+00   -2.115633E+00    3.208300E+02    5.636990E+02   -2.428690E+02   -1.961083E+00
    5.490000E+02    4.023391E+02   -2.706416E-01   -2.010556E-01    3.824600E+02    4.077054E+02   -2.524540E+01   -1.752582E-01
    5.500000E+02    3.187151E+02   -9.674216E-01   -8.494378E-01    2.600800E+02    3.233886E+02   -6.330860E+01   -7.396572E-01
    5.510000E+02    1.942848E+02    1.226528E+00    1.698083E+00    2.555900E+02    1.988804E+02    5.670956E+01    1.449670E+00
    5.520000E+02    1.212502E+02    1.004337E-01    5.251353E-01    1.302200E+02    1.253717E+02    4.848297E+00    4.590222E-01
    5.530000E+02    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    5.540000E+02    4.370307E+02    5.631491E-01    6.719024E-01    5.263700E+02    5.680828E+02   -4.171279E+01    3.796692E-01
    5.550000E+02    4.638161E+02   -7.835004E-01   -9.411772E-01    4.158300E+02    6.412280E+02   -2.253980E+02   -7.837137E-01
    5.560000E+02    4.573169E+02    8.355525E-03    5.539996E-02    5.020700E+02    6.473459E+02   -1.452759E+02   -6.715905E-02
    5.570000E+02    3.969952E+02    1.763742E-01    2.055274E-01    4.418100E+02    5.566911E+02   -1.148811E+02    8.398994E-02
    5.580000E+02    3.401122E+02   -3.495630E-01   -6.298642E-01    3.156300E+02    4.561691E+02   -1.405391E+02   -5.163407E-01
    5.590000E+02    2.961685E+02   -4.307273E-01   -6.377540E-01    2.702700E+02    3.820582E+02   -1.117882E+02   -5.530713E-01
    5.600000E+02    2.284724E+02   -5.244005E-01   -7.502126E-01    1.986300E+02    2.773375E+02   -7.870748E+01   -6.875079E-01
    5.610000E+02    2.272482E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.755635E+02    0.000000E+00    0.000000E+00
    5.620000E+02    3.585917E+02   -5.828415E-01   -9.054227E-01    2.986200E+02    4.284723E+02   -1.298523E+02   -7.921250E-01
    5.630000E+02    3.559926E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.249292E+02    0.000000E+00    0.000000E+00
    5.640000E+02    4.422002E+02    0.000000E+00    0.000000E+00    0.000000E+00    5.280115E+02    0.000000E+00    0.000000E+00
    5.650000E+02    5.121780E+02    0.000000E+00    0.000000E+00    0.000000E+00    6.150955E+02    0.000000E+00    0.000000E+00
    5.660000E+02    8.894534E+02   -1.300781E+00   -1.810383E+00    6.213000E+02    1.161374E+03   -5.400737E+02   -1.399543E+00
    5.670000E+02    5.550238E+02    0.000000E+00    0.000000E+00    0.000000E+00    6.685455E+02    0.000000E+00    0.000000E+00
    5.680000E+02    5.947154E+02    0.000000E+00    0.000000E+00    0.000000E+00    7.201126E+02    0.000000E+00    0.000000E+00
    5.690000E+02    9.860790E+02   -4.958503E-01   -4.907558E-01    9.467700E+02    1.286506E+03   -3.397356E+02   -4.198839E-01
    5.700000E+02    6.291683E+02    0.000000E+00    0.000000E+00    0.000000E+00    7.649877E+02    0.000000E+00    0.000000E+00
    5.710000E+02    6.480394E+02    0.000000E+00    0.000000E+00    0.000000E+00    7.896076E+02    0.000000E+00    0.000000E+00
    5.720000E+02    1.021877E+03   -9.153651E-01   -1.105105E+00    8.504300E+02    1.332932E+03   -4.825020E+02   -8.641431E-01
    5.730000E+02    6.666983E+02    0.000000E+00    0.000000E+00    0.000000E+00    8.148517E+02    0.000000E+00    0.000000E+00
    5.740000E+02    6.828625E+02    0.000000E+00    0.000000E+00    0.000000E+00    8.366317E+02    0.000000E+00    0.000000E+00
    5.750000E+02    1.109702E+03   -3.763366E-01   -5.197144E-01    1.051700E+03    1.410499E+03   -3.587995E+02   -4.525103E-01
    5.760000E+02    6.889380E+02    0.000000E+00    0.000000E+00    0.000000E+00    8.451574E+02    0.000000E+00    0.000000E+00
    5.770000E+02    1.111673E+03    1.065463E+00    1.266858E+00    1.453800E+03    1.440003E+03    1.379738E+01    8.864794E-01
    5.780000E+02    1.069276E+03   -5.148374E-01   -4.434839E-01    1.029300E+03    1.397537E+03   -3.682371E+02   -3.732227E-01
    5.790000E+02    1.042264E+03   -4.864239E-01   -7.084762E-01    9.440500E+02    1.359441E+03   -4.153908E+02   -5.608626E-01
    5.800000E+02    9.659169E+02   -1.848670E-01   -1.541101E-01    9.701000E+02    1.242316E+03   -2.722162E+02   -1.415096E-01
    5.810000E+02    9.032409E+02   -1.088350E-01   -1.366065E-01    9.012500E+02    1.146288E+03   -2.450377E+02   -1.230765E-01
    5.820000E+02    8.260324E+02   -5.729675E-01   -7.894528E-01    7.067000E+02    1.032780E+03   -3.260803E+02   -6.127443E-01
    5.830000E+02    7.371084E+02    2.793190E-01    2.651576E-01    7.768200E+02    9.096263E+02   -1.328063E+02    1.959471E-01
    5.840000E+02    6.376756E+02    1.050837E+00    1.812115E+00    8.616600E+02    7.814671E+02    8.019287E+01    1.386018E+00
    5.850000E+02    4.555354E+02   -7.063026E-01   -8.524871E-01    3.667600E+02    5.668223E+02   -2.000623E+02   -5.861509E-01
    5.860000E+02    3.464043E+02    8.180418E-01    1.016628E+00    4.070100E+02    4.412477E+02   -3.423766E+01    7.749842E-01
    5.870000E+02    2.029182E+02    1.340755E+00    2.003480E+00    2.777000E+02    2.680055E+02    9.694487E+00    1.405382E+00
    5.880000E+02    1.179764E+02   -1.050837E+00   -1.313678E+00    8.289600E+01    1.604766E+02   -7.758057E+01   -6.390585E-01
    5.890000E+02    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    5.900000E+02    4.670956E+02   -1.501086E+00   -1.540832E+00    3.479200E+02    6.776114E+02   -3.296914E+02   -1.127974E+00
    5.910000E+02    5.677554E+02    7.949086E-01    1.142603E+00    7.309300E+02    7.629614E+02   -3.203141E+01    7.264456E-01
    5.920000E+02    6.204892E+02   -1.613358E+00   -1.734330E+00    4.406600E+02    7.830356E+02   -3.423756E+02   -1.415462E+00
    5.930000E+02    6.115416E+02    8.365173E-02    1.261549E-02    6.352800E+02    6.754982E+02   -4.021820E+01    3.003331E-02
    5.940000E+02    5.266693E+02    3.673830E-01    3.728909E-01    5.792700E+02    5.526993E+02    2.657069E+01    3.762516E-01
    5.950000E+02    4.600665E+02   -1.671163E-02   -1.770513E-02    4.677400E+02    4.691221E+02   -1.382104E+00   -3.653463E-03
    5.960000E+02    3.544985E+02   -1.320504E+00   -1.350658E+00    2.639300E+02    3.451057E+02   -8.117574E+01   -1.379583E+00
    5.970000E+02    3.521421E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.424433E+02    0.000000E+00    0.000000E+00
    5.980000E+02    5.546246E+02    0.000000E+00    0.000000E+00    0.000000E+00    5.275007E+02    0.000000E+00    0.000000E+00
    5.990000E+02    5.784270E+02    1.110772E+00    1.133057E+00    7.179400E+02    5.700362E+02    1.479038E+02    1.122457E+00
    6.000000E+02    6.962888E+02    0.000000E+00    0.000000E+00    0.000000E+00    6.547513E+02    0.000000E+00    0.000000E+00
    6.010000E+02    8.157863E+02    0.000000E+00    0.000000E+00    0.000000E+00    7.626830E+02    0.000000E+00    0.000000E+00
    6.020000E+02    1.337870E+03   -1.750686E+00   -1.896381E+00    9.017700E+02    1.478030E+03   -5.762597E+02   -1.701810E+00
    6.030000E+02    8.947735E+02    0.000000E+00    0.000000E+00    0.000000E+00    8.297491E+02    0.000000E+00    0.000000E+00
    6.040000E+02    9.692424E+02    0.000000E+00    0.000000E+00    0.000000E+00    8.947783E+02    0.000000E+00    0.000000E+00
    6.050000E+02    1.442694E+03   -1.340755E+00   -1.288971E+00    1.143100E+03    1.574996E+03   -4.318957E+02   -1.170421E+00
    6.060000E+02    1.034912E+03    0.000000E+00    0.000000E+00    0.000000E+00    9.518001E+02    0.000000E+00    0.000000E+00
    6.070000E+02    1.075749E+03    0.000000E+00    0.000000E+00    0.000000E+00    9.839213E+02    0.000000E+00    0.000000E+00
    6.080000E+02    1.633312E+03    1.256613E-01   -2.358234E-02    1.683800E+03    1.672896E+03    1.090416E+01   -1.342212E-02
    6.090000E+02    1.115369E+03    0.000000E+00    0.000000E+00    0.000000E+00    1.016686E+03    0.000000E+00    0.000000E+00
    6.100000E+02    1.149930E+03    0.000000E+00    0.000000E+00    0.000000E+00    1.045118E+03    0.000000E+00    0.000000E+00
    6.110000E+02    1.697333E+03    1.501086E+00    1.203827E+00    2.156600E+03    1.707257E+03    4.493426E+02    1.165855E+00
    6.120000E+02    1.167830E+03    0.000000E+00    0.000000E+00    0.000000E+00    1.057093E+03    0.000000E+00    0.000000E+00
    6.130000E+02    1.722799E+03   -6.331026E-01   -5.772257E-01    1.581900E+03    1.750238E+03   -1.683377E+02   -5.352096E-01
    6.140000E+02    1.719286E+03    1.933732E-01    2.507143E-02    1.780600E+03    1.731584E+03    4.901575E+01    3.908665E-02
    6.150000E+02    1.710949E+03   -4.770404E-01   -5.622423E-01    1.566000E+03    1.708592E+03   -1.425920E+02   -5.208085E-01
    6.160000E+02    1.707766E+03    6.744898E-01    6.709429E-01    1.982500E+03    1.701413E+03    2.810868E+02    6.653480E-01
    6.170000E+02    1.510510E+03    7.721932E-01    5.837475E-01    1.698800E+03    1.427341E+03    2.714590E+02    6.109647E-01
    6.180000E+02    1.355632E+03    9.944579E-01    7.882258E-01    1.572900E+03    1.251830E+03    3.210702E+02    8.217403E-01
    6.190000E+02    1.258448E+03    4.491363E-01    3.369845E-01    1.344200E+03    1.146831E+03    1.973687E+02    3.564865E-01
    6.200000E+02    1.136956E+03    5.244005E-01    2.585850E-01    1.195200E+03    1.020311E+03    1.748892E+02    2.733942E-01
    6.210000E+02    8.213878E+02    3.318533E-01    1.857882E-01    8.543700E+02    7.140543E+02    1.403157E+02    2.071409E-01
    6.220000E+02    6.429415E+02    2.275450E-01    1.592578E-01    6.688500E+02    5.493897E+02    1.194603E+02    1.937493E-01
    6.230000E+02    4.224993E+02   -1.644854E+00   -1.265853E+00    3.228200E+02    3.486690E+02   -2.584896E+01   -1.264581E+00
    6.240000E+02    2.715322E+02    2.018935E-01    4.039429E-01    3.002600E+02    2.152021E+02    8.505795E+01    5.160264E-01
    6.250000E+02    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    6.260000E+02    1.150759E+03    8.064212E-01    7.134060E-01    1.281100E+03    1.049443E+03    2.316574E+02    7.468005E-01
    6.270000E+02    1.234986E+03   -2.706416E-01   -2.917710E-01    1.125600E+03    1.122064E+03    3.535936E+00   -3.251677E-01
    6.280000E+02    1.255802E+03    1.833915E+00    1.600340E+00    1.620800E+03    1.138658E+03    4.821424E+02    1.707372E+00
    6.290000E+02    1.083551E+03    9.944579E-01    1.026028E+00    1.284200E+03    9.914151E+02    2.927849E+02    1.084630E+00
    6.300000E+02    8.671426E+02   -1.382994E+00   -1.083298E+00    6.711100E+02    8.079875E+02   -1.368775E+02   -1.134952E+00
    6.310000E+02    7.129825E+02    6.027625E-01    4.680223E-01    7.777900E+02    6.748036E+02    1.029864E+02    4.778955E-01
    6.320000E+02    5.104144E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.941104E+02    0.000000E+00    0.000000E+00
    6.330000E+02    5.330676E+02   -2.189787E-01   -2.216583E-01    5.117800E+02    5.152745E+02   -3.494528E+00   -2.325516E-01
    6.340000E+02    7.833715E+02    0.000000E+00    0.000000E+00    0.000000E+00    7.618169E+02    0.000000E+00    0.000000E+00
    6.350000E+02    8.714131E+02   -9.808501E-01   -1.044206E+00    6.942800E+02    8.439640E+02   -1.496840E+02   -1.059361E+00
    6.360000E+02    9.734934E+02    0.000000E+00    0.000000E+00    0.000000E+00    9.463710E+02    0.000000E+00    0.000000E+00
    6.370000E+02    1.136232E+03    0.000000E+00    0.000000E+00    0.000000E+00    1.102714E+03    0.000000E+00    0.000000E+00
    6.380000E+02    2.275900E+03   -6.027625E-01   -6.388071E-01    1.944400E+03    2.137359E+03   -1.929585E+02   -6.693085E-01
    6.390000E+02    1.236562E+03    0.000000E+00    0.000000E+00    0.000000E+00    1.199589E+03    0.000000E+00    0.000000E+00
    6.400000E+02    1.334753E+03    0.000000E+00    0.000000E+00    0.000000E+00    1.293274E+03    0.000000E+00    0.000000E+00
    6.410000E+02    2.467748E+03   -1.262784E+00   -1.120687E+00    1.879000E+03    2.315632E+03   -4.366316E+02   -1.156957E+00
    6.420000E+02    1.420511E+03    0.000000E+00    0.000000E+00    0.000000E+00    1.375180E+03    0.000000E+00    0.000000E+00
    6.430000E+02    1.468072E+03    0.000000E+00    0.000000E+00    0.000000E+00    1.420990E+03    0.000000E+00    0.000000E+00
    6.440000E+02    2.583095E+03    1.281552E+00    1.074375E+00    3.101800E+03    2.433981E+03    6.678192E+02    1.107126E+00
    6.450000E+02    1.517284E+03    0.000000E+00    0.000000E+00    0.000000E+00    1.467738E+03    0.000000E+00    0.000000E+00
    6.460000E+02    1.559793E+03    0.000000E+00    0.000000E+00    0.000000E+00    1.508210E+03    0.000000E+00    0.000000E+00
    6.470000E+02    2.652544E+03    6.850168E-01    5.992357E-01    2.940600E+03    2.493477E+03    4.471232E+02    6.141485E-01
    6.480000E+02    1.577130E+03    0.000000E+00    0.000000E+00    0.000000E+00    1.524913E+03    0.000000E+00    0.000000E+00
    6.490000E+02    2.711922E+03   -9.153651E-01   -8.886552E-01    2.195900E+03    2.554038E+03   -3.581380E+02   -9.144420E-01
    6.500000E+02    2.625125E+03   -4.178930E-02   -1.144415E-01    2.540500E+03    2.469902E+03    7.059768E+01   -1.142450E-01
    6.510000E+02    2.587230E+03   -1.501086E+00   -1.487688E+00    1.796600E+03    2.436245E+03   -6.396447E+02   -1.509883E+00
    6.520000E+02    2.562266E+03    5.244005E-01    4.551164E-01    2.775900E+03    2.414164E+03    3.617362E+02    4.653618E-01
    6.530000E+02    2.264714E+03    1.244452E+00    1.082023E+00    2.756200E+03    2.151987E+03    6.042131E+02    1.090362E+00
    6.540000E+02    1.860633E+03    9.808501E-01    8.435102E-01    2.195200E+03    1.788725E+03    4.064754E+02    8.367544E-01
    6.550000E+02    1.739784E+03   -8.297738E-01   -7.340525E-01    1.508800E+03    1.677284E+03   -1.684839E+02   -7.127350E-01
    6.560000E+02    1.553201E+03    1.244452E+00    1.338038E+00    1.995600E+03    1.502163E+03    4.934365E+02    1.304230E+00
    6.570000E+02    1.057723E+03    1.050837E+00    1.007366E+00    1.293900E+03    1.020143E+03    2.737575E+02    9.605459E-01
    6.580000E+02    8.318019E+02   -4.583978E-01   -4.263564E-01    7.799600E+02    7.984050E+02   -1.844504E+01   -3.887569E-01
    6.590000E+02    5.228980E+02   -1.451407E+00   -1.362592E+00    3.930600E+02    4.995668E+02   -1.065068E+02   -1.217562E+00
    6.600000E+02    3.159935E+02    7.526986E-02    3.382976E-01    3.447000E+02    3.009925E+02    4.370746E+01    3.002756E-01
    6.610000E+02    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    6.620000E+02    6.452817E+01   -2.793190E-01   -4.534537E-01    6.361500E+01    9.672529E+01   -3.311029E+01   -3.861641E-01
    6.630000E+02    6.269944E+01   -5.927726E-01   -9.455359E-01    5.623600E+01    1.079457E+02   -5.170971E+01   -6.692978E-01
    6.640000E+02    6.084592E+01   -8.778963E-01   -1.566555E+00    4.698900E+01    1.093534E+02   -6.236443E+01   -9.441489E-01
    6.650000E+02    5.034348E+01   -1.405072E+00   -2.348467E+00    3.039900E+01    9.405374E+01   -6.365474E+01   -1.198498E+00
    6.660000E+02    4.336197E+01   -7.526986E-02   -5.823082E-02    4.566300E+01    7.993527E+01   -3.427227E+01   -8.612476E-02
    6.670000E+02    3.660705E+01   -2.018935E-01    1.350971E-01    3.966900E+01    6.670083E+01   -2.703183E+01   -9.942134E-02
    6.680000E+02    2.744409E+01   -4.958503E-01   -2.452550E-01    2.735900E+01    4.991108E+01   -2.255208E+01   -4.830481E-01
    6.690000E+02    2.711766E+01    0.000000E+00    0.000000E+00    0.000000E+00    4.934119E+01    0.000000E+00    0.000000E+00
    6.700000E+02    4.051758E+01    0.000000E+00    0.000000E+00    0.000000E+00    7.676409E+01    0.000000E+00    0.000000E+00
    6.710000E+02    4.590668E+01    2.880175E-01    1.114033E+00    5.877900E+01    8.074235E+01   -2.196335E+01    3.322501E-01
    6.720000E+02    4.834737E+01    0.000000E+00    0.000000E+00    0.000000E+00    9.597247E+01    0.000000E+00    0.000000E+00
    6.730000E+02    5.440905E+01    0.000000E+00    0.000000E+00    0.000000E+00    1.123293E+02    0.000000E+00    0.000000E+00
    6.740000E+02    1.149006E+02   -5.927726E-01   -5.878757E-01    1.177600E+02    2.101989E+02   -9.243886E+01   -5.924573E-01
    6.750000E+02    5.725114E+01    0.000000E+00    0.000000E+00    0.000000E+00    1.228506E+02    0.000000E+00    0.000000E+00
    6.760000E+02    6.015105E+01    0.000000E+00    0.000000E+00    0.000000E+00    1.329346E+02    0.000000E+00    0.000000E+00
    6.770000E+02    1.113719E+02   -5.828415E-01   -5.032962E-01    1.170500E+02    2.289560E+02   -1.119060E+02   -4.859868E-01
    6.780000E+02    6.273111E+01    0.000000E+00    0.000000E+00    0.000000E+00    1.417867E+02    0.000000E+00    0.000000E+00
    6.790000E+02    6.357065E+01    0.000000E+00    0.000000E+00    0.000000E+00    1.470466E+02    0.000000E+00    0.000000E+00
    6.800000E+02    1.114312E+02   -2.967378E-01   -3.912465E-01    1.201500E+02    2.377740E+02   -1.176240E+02   -4.067658E-01
    6.810000E+02    6.469636E+01    0.000000E+00    0.000000E+00    0.000000E+00    1.522821E+02    0.000000E+00    0.000000E+00
    6.820000E+02    6.572879E+01    0.000000E+00    0.000000E+00    0.000000E+00    1.568269E+02    0.000000E+00    0.000000E+00
    6.830000E+02    1.209636E+02   -1.110772E+00   -1.689319E+00    1.002700E+02    2.561253E+02   -1.558553E+02   -1.028028E+00
    6.840000E+02    6.564562E+01    0.000000E+00    0.000000E+00    0.000000E+00    1.589815E+02    0.000000E+00    0.000000E+00
    6.850000E+02    1.260781E+02    1.671163E-02    1.651507E-01    1.512500E+02    2.552972E+02   -1.040472E+02   -1.682789E-01
    6.860000E+02    1.143647E+02   -1.848670E-01   -2.415254E-02    1.324500E+02    2.507457E+02   -1.182957E+02   -2.294760E-01
    6.870000E+02    1.074057E+02   -3.342793E-02    2.779863E-01    1.302800E+02    2.385352E+02   -1.082552E+02   -8.049410E-02
    6.880000E+02    1.069171E+02   -3.763366E-01   -1.355356E-01    1.208100E+02    2.376194E+02   -1.168094E+02   -2.580991E-01
    6.890000E+02    9.556432E+01    1.004337E-01    5.981237E-01    1.211300E+02    2.159124E+02   -9.478239E+01    4.740457E-02
    6.900000E+02    8.545584E+01   -1.320504E+00   -2.229801E+00    5.934200E+01    1.968247E+02   -1.374827E+02   -1.139539E+00
    6.910000E+02    7.127164E+01   -9.153651E-01   -1.151643E+00    6.406000E+01    1.709170E+02   -1.068570E+02   -6.827674E-01
    6.920000E+02    5.919251E+01   -1.671163E-02    4.365835E-01    7.142900E+01    1.495571E+02   -7.812807E+01   -5.602428E-02
    6.930000E+02    3.788786E+01   -9.541653E-01   -2.244117E+00    2.470100E+01    1.119033E+02   -8.720230E+01   -8.192342E-01
    6.940000E+02    2.438806E+01   -4.958503E-01   -1.352674E+00    1.979600E+01    8.493204E+01   -6.513604E+01   -3.182100E-01
    6.950000E+02    1.275700E+01    1.678940E-01   -1.339618E-01    1.311800E+01    5.563880E+01   -4.252080E+01    2.712272E-01
    6.970000E+02    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    6.980000E+02    2.430368E+02    5.631491E-01    6.284534E-01    2.823600E+02    2.923582E+02   -9.998244E+00    4.035195E-01
    6.990000E+02    2.435013E+02   -7.170661E-01   -8.510127E-01    2.138400E+02    3.198243E+02   -1.059843E+02   -7.416484E-01
    7.000000E+02    2.358043E+02    1.594259E-01    2.687003E-01    2.605600E+02    3.222819E+02   -6.172186E+01    1.061297E-01
    7.010000E+02    1.910292E+02   -4.178930E-02   -7.966623E-02    1.969400E+02    2.715839E+02   -7.464392E+01   -5.194318E-02
    7.020000E+02    1.578922E+02   -7.949086E-01   -1.172012E+00    1.274800E+02    2.229734E+02   -9.549338E+01   -8.282447E-01
    7.030000E+02    1.299086E+02   -7.721932E-01   -1.306361E+00    1.008500E+02    1.824754E+02   -8.162536E+01   -9.747161E-01
    7.040000E+02    9.171125E+01    0.000000E+00    0.000000E+00    0.000000E+00    1.293757E+02    0.000000E+00    0.000000E+00
    7.050000E+02    1.201758E+02    2.506891E-02    4.415306E-02    1.242100E+02    1.530146E+02   -2.880465E+01   -2.250667E-02
    7.060000E+02    1.355488E+02   -2.361280E-01   -2.017675E-01    1.360300E+02    1.970831E+02   -6.105312E+01   -2.908589E-01
    7.070000E+02    1.352661E+02    0.000000E+00    0.000000E+00    0.000000E+00    1.967084E+02    0.000000E+00    0.000000E+00
    7.080000E+02    1.613371E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.420037E+02    0.000000E+00    0.000000E+00
    7.090000E+02    1.822647E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.800512E+02    0.000000E+00    0.000000E+00
    7.100000E+02    3.705601E+02   -2.189787E-01   -1.827051E-01    3.871400E+02    5.488393E+02   -1.616993E+02   -2.152251E-01
    7.110000E+02    1.919571E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.020401E+02    0.000000E+00    0.000000E+00
    7.120000E+02    2.022597E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.237175E+02    0.000000E+00    0.000000E+00
    7.130000E+02    4.245243E+02    2.361280E-01    2.553412E-01    4.837100E+02    6.220702E+02   -1.383602E+02    4.810730E-02
    7.140000E+02    2.113449E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.425375E+02    0.000000E+00    0.000000E+00
    7.150000E+02    2.141648E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.518445E+02    0.000000E+00    0.000000E+00
    7.160000E+02    4.049473E+02    4.491363E-01    7.771955E-01    5.054400E+02    6.224331E+02   -1.169931E+02    3.890211E-01
    7.170000E+02    2.182060E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.619219E+02    0.000000E+00    0.000000E+00
    7.180000E+02    2.218490E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.706205E+02    0.000000E+00    0.000000E+00
    7.190000E+02    4.234897E+02   -1.244452E+00   -1.426984E+00    3.434800E+02    6.527301E+02   -3.092501E+02   -9.903239E-01
    7.200000E+02    2.214827E+02    0.000000E+00    0.000000E+00    0.000000E+00    3.731529E+02    0.000000E+00    0.000000E+00
    7.210000E+02    4.121576E+02   -7.063026E-01   -9.381995E-01    3.745800E+02    6.430478E+02   -2.684678E+02   -6.668755E-01
    7.220000E+02    4.118377E+02   -4.307273E-01   -5.165794E-01    4.089800E+02    6.426647E+02   -2.336847E+02   -4.078239E-01
    7.230000E+02    3.821918E+02   -8.778963E-01   -1.290706E+00    3.193600E+02    6.034815E+02   -2.841215E+02   -8.568490E-01
    7.240000E+02    3.705654E+02   -7.388468E-01   -1.053281E+00    3.267900E+02    5.870302E+02   -2.602402E+02   -7.083866E-01
    7.250000E+02    3.075082E+02   -9.153651E-01   -1.378525E+00    2.493100E+02    4.963630E+02   -2.470530E+02   -8.889860E-01
    7.260000E+02    2.853656E+02    8.535880E-01    1.742554E+00    4.087900E+02    4.648662E+02   -5.607625E+01    9.276510E-01
    7.270000E+02    2.443337E+02    1.158484E+00    2.064811E+00    3.649400E+02    4.072744E+02   -4.233438E+01    1.075877E+00
    7.280000E+02    1.964866E+02   -4.491363E-01   -5.694434E-01    1.893800E+02    3.411364E+02   -1.517564E+02   -3.873330E-01
    7.290000E+02    1.270769E+02   -5.729675E-01   -1.124718E+00    1.077200E+02    2.440581E+02   -1.363381E+02   -5.685320E-01
    7.300000E+02    8.370414E+01    2.361280E-01    3.512920E-01    9.508300E+01    1.772865E+02   -8.220353E+01    1.753428E-01
    7.310000E+02    4.328107E+01   -1.678940E-01   -9.023420E-01    3.769900E+01    1.053752E+02   -6.767619E+01   -1.581171E-01
    7.320000E+02    2.319924E+01    1.933732E-01   -7.226891E-01    2.069800E+01    6.410215E+01   -4.340415E+01    7.749917E-02
    7.330000E+02    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    7.340000E+02    4.641152E+02    3.142472E-01    5.084230E-01    5.454200E+02    6.007268E+02   -5.530675E+01    3.168029E-01
    7.350000E+02    5.002263E+02   -1.262784E+00   -1.588923E+00    3.848800E+02    6.650418E+02   -2.801618E+02   -1.238309E+00
    7.360000E+02    4.991251E+02   -7.721932E-01   -9.538196E-01    4.489300E+02    6.700518E+02   -2.211218E+02   -7.672973E-01
    7.370000E+02    4.428068E+02   -8.064212E-01   -8.586335E-01    4.014900E+02    5.835956E+02   -1.821056E+02   -7.025457E-01
    7.380000E+02    3.815135E+02   -3.318533E-01   -4.761853E-01    3.684800E+02    4.822242E+02   -1.137442E+02   -4.371128E-01
    7.390000E+02    3.299320E+02   -1.932212E+00   -2.414901E+00    1.861100E+02    4.006693E+02   -2.145593E+02   -2.017340E+00
    7.400000E+02    2.577091E+02    8.355525E-03    5.608544E-02    2.679700E+02    2.952838E+02   -2.731382E+01   -3.037800E-02
    7.410000E+02    2.563856E+02    0.000000E+00    0.000000E+00    0.000000E+00    2.934629E+02    0.000000E+00    0.000000E+00
    7.420000E+02    4.089321E+02    8.180418E-01    8.604623E-01    4.905000E+02    4.594622E+02    3.103775E+01    7.035012E-01
    7.430000E+02    4.065272E+02    0.000000E+00    0.000000E+00    0.000000E+00    4.563355E+02    0.000000E+00    0.000000E+00
    7.440000E+02    5.104931E+02    0.000000E+00    0.000000E+00    0.000000E+00    5.704807E+02    0.000000E+00    0.000000E+00
    7.450000E+02    5.962539E+02    0.000000E+00    0.000000E+00    0.000000E+00    6.672491E+02    0.000000E+00    0.000000E+00
    7.460000E+02    1.040589E+03    4.215776E-01    4.223967E-01    1.206900E+03    1.270196E+03   -6.329573E+01    2.998384E-01
    7.470000E+02    6.517158E+02    0.000000E+00    0.000000E+00    0.000000E+00    7.284751E+02    0.000000E+00    0.000000E+00
    7.480000E+02    7.027721E+02    0.000000E+00    0.000000E+00    0.000000E+00    7.869516E+02    0.000000E+00    0.000000E+00
    7.490000E+02    1.140925E+03    4.864239E-01    6.360268E-01    1.358900E+03    1.355302E+03    3.598065E+00    4.995412E-01
    7.500000E+02    7.472055E+02    0.000000E+00    0.000000E+00    0.000000E+00    8.378970E+02    0.000000E+00    0.000000E+00
